*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4
*Date=22:13:44
*CreatedBy=Fritzing 0.9.2b.11.19.8d2d5970658f0bed09c661c9ea9a515b5f40f44c
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
399;;300 mil [THT];67.7212;-23.5974;90;Bottom;D13
400;;;29.083;-38.6844;0;Bottom;Copper Fill353
401;;;89.3111;-46.432;0;Bottom;Via1
402;;;85.4202;-94.6279;0;Bottom;Copper Fill501
403;;;2.0828;-43.7898;0;Bottom;Copper Fill64
404;;;41.402;-95.9995;0;Bottom;Copper Fill451
405;;;77.3938;-77.8258;0;Bottom;Copper Fill286
406;;;77.978;-94.7295;0;Bottom;Copper Fill442
407;;;91.1733;-36.119;0;Bottom;Copper Fill480
408;;;21.3868;-51.5368;0;Bottom;Copper Fill44
409;;;56.6166;-78.1814;0;Bottom;Copper Fill282
410;;DIP (Dual Inline) [THT];74.0712;-55.957;180;Bottom;IC1
411;;;54.3433;-43.1548;0;Bottom;Copper Fill154
412;680;THT;22.6362;-90.247;180;Bottom;R15
413;;;50.6184;-55.322;0;Bottom;Arduino Mega 2560
414;;;93.5736;-93.4595;0;Bottom;Copper Fill226
415;;;16.6116;-13.1066;0;Bottom;Copper Fill386
416;;;3.5433;-83.0328;0;Bottom;Copper Fill187
417;680;THT;60.1012;-58.497;-90;Bottom;R26
418;;;72.7329;-37.7446;0;Bottom;Copper Fill426
419;;;19.3929;-71.7552;0;Bottom;Copper Fill250
420;;;14.1732;-31.2295;0;Bottom;Copper Fill150
421;;;7.2136;-31.2295;0;Bottom;Copper Fill414
422;;;4.2037;-66.9546;0;Bottom;Copper Fill404
423;;;31.4833;-10.4396;0;Bottom;Copper Fill142
424;;;47.8282;-59.1695;0;Bottom;Copper Fill193
425;;;17.5133;-96.8504;0;Bottom;Copper Fill454
426;;;70.2611;-46.432;0;Bottom;Via3
427;680;THT;61.3712;-40.082;90;Bottom;R33
428;;3 mm [THT];13.7698;-89.0564;0;Bottom;LED3
